timestamp_ms,real_x,real_y,pred_x,pred_y
16277351,106.562,19.375,105.172,16.6094
16277391,106.812,23.1875,106.797,23.4531
16277433,108.438,27.75,106.944,25.1891
16277473,108,44.125,109.627,31.0884
16277515,108,44.125,107.562,60.5
16277555,108.438,74.25,108,44.125
16277596,108.062,92.3125,108.766,96.8438
16277636,104.812,104.062,107.781,105.859
16277676,81.875,104.438,102.375,112.875
16277716,71.125,103.562,64.6719,104.719
16277756,61.125,103.562,63.0625,102.906
16277796,51.3125,103.688,53.625,103.562
16277837,41.6875,104,43.9531,103.781
16277877,32.5,103.562,34.4688,104.234
16277917,15.125,103.812,25.6094,103.234
16277957,8.5,102.75,2.09375,104
16277997,7.5625,99.375,3.53125,101.953
16278037,7.0625,94.875,6.85938,96.8438
16278078,6.0625,89.6875,6.6875,91.5
16278118,6.0625,89.6875,5.3125,85.7969
16278158,6.25,88.4375,6.0625,89.6875
16278198,11.3125,91.125,6.39062,87.5
16278238,12.4375,93.6875,15.1094,93.1406
16278278,12.9375,96.1875,13.2812,95.6094
16278323,12.875,97.4375,13.4375,98.6875
16278363,13.1875,92.6875,12.8324,98.2898
16278403,14.5,87.5625,13.4219,89.125
16278444,17.8125,77.8125,15.4844,83.7188
16278484,21.625,66.9375,19.4284,73.0564
16278524,21.625,66.9375,24.4844,58.7812
16278566,27.25,53.0625,21.625,66.9375
16278606,32,48.25,31.3659,42.9101
16278647,40.6875,40.0625,35.5625,44.6406
16278687,47.1875,36.1875,47.2031,33.9219
16278730,52.875,32.875,52.0625,33.2812
16278770,57.5,29.6875,56.843,30.564
16278810,61.9375,25.625,61.2,27.1375
16278851,76.75,17.6875,65.2656,22.5781
16278893,83.6875,12.1875,88.9703,11.1391
16278933,91.6875,7.375,87.1562,9.4375
16278973,98.75,6.375,97.6875,3.76562
16279013,105.562,6,104.047,5.625
16279053,106.25,10.9375,110.672,5.71875
16279093,106.25,10.9375,106.766,14.6406
16279134,105.562,20.4375,106.25,10.9375
16279174,105.562,20.4375,105.047,27.5625
16279214,106.75,21.625,105.562,20.4375
16279254,107.062,21.8125,107.641,22.5156
16279294,106.562,22,107.297,21.9531
16279334,107,19.9375,106.188,22.1406
16279375,107.938,30.25,107.328,18.3906
16279415,108.938,45.0625,108.641,37.9844
16279455,108.062,75.75,109.688,56.1719
16279495,108.312,96.0625,107.406,98.7656
16279535,103.938,104.062,108.438,106.219
16279575,67.375,103.562,100.656,110.062
16279615,67.375,103.562,39.9531,103.188
16279655,57.125,103.188,67.375,103.562
16279697,57.125,103.188,48.925,102.887
16279737,35.75,103.875,57.125,103.188
16279777,16.375,103.688,25.0625,104.219
16279817,7.9375,103.438,1.84375,103.547
16279858,6.875,99.375,1.39844,103.244
16279898,6.875,99.375,6.09756,96.4024
16279939,7.25,91.9375,6.875,99.375
16279979,7.25,91.9375,7.53125,86.3594
16280019,7.9375,95.125,7.25,91.9375
16280059,8.625,98,8.45312,97.5156
16280099,9.5,99.0625,9.14062,100.156
16280139,12.625,94.25,10.1562,99.8594
16280179,14.125,88.875,15.125,90.4
16280221,14.8125,82.875,15.25,84.8438
16280261,20.1875,76.0625,15.3155,78.4847
16280301,28.5625,62.5,24.2188,70.9531
16280342,33.625,56.6875,34.8438,52.3281
16280382,33.625,56.6875,36.5359,53.3453
16280423,41.375,49.6875,33.625,56.6875
16280463,53.8125,44.875,47.1875,44.4375
16280504,53.8125,44.875,63.1406,41.2656
16280544,60.3125,42.9375,53.8125,44.875
16280584,72.875,38.375,65.1875,41.4844
16280624,86,32.125,82.2969,34.9531
16280664,95.1875,28.5625,95.8438,27.4375
16280705,102.75,24.8125,102.078,25.8906
16280745,108,20.1875,108.422,22
16280785,106.188,16.125,111.938,16.7188
16280827,106.188,11.625,104.783,12.9766
16280867,107.562,7.5625,106.188,8.33232
16280907,104.938,6,108.594,4.51562
16280948,104.375,6,102.969,4.82812
16280988,102.188,6.25,103.953,6
16281028,100.188,6.1875,100.547,6.4375
16281068,95.6875,6.5625,99.1875,6.15625
16281108,97.9375,16,92.3125,6.84375
16281149,96.5,30.0625,99.625,23.0781
16281190,97.1875,46.25,95.4482,40.3521
16281230,95.5625,64.4375,97.7031,58.3906
16281270,99.375,104.812,94.3031,78.5328
16281310,97.0625,103.125,102.234,135.094
16281351,100.312,96.5,95.3281,101.859
16281394,102.438,94.5625,102.75,91.5312
16281434,102.438,94.5625,103.955,93.1786
16281474,104.125,92.75,102.438,94.5625
16281514,105.375,95.1875,105.391,91.3906
16281554,105.5,101,106.312,97.0156
16281596,103.062,103.125,105.594,105.359
16281636,97.5,104.062,101.279,104.68
16281676,86.3125,104,93.1891,104.789
16281716,81.75,104.125,77.9219,103.953
16281756,70.625,102.875,77.9859,104.228
16281796,66.5625,101.938,62.2812,101.938
16281838,62.5625,101.375,63.5156,101.234
16281878,59.3125,100.75,59.6357,100.963
16281919,56.4375,100.75,56.875,100.281
16281959,54.75,101.688,54.2812,100.75
16281999,48.625,103.562,53.4844,102.391
16282039,46.5625,103.562,44.0312,104.969
16282079,44.4375,103.562,45.5312,103.562
16282120,41.75,103.562,42.8438,103.562
16282160,38.3125,103.562,39.7344,103.562
16282200,33.1875,103.938,35.7344,103.562
16282240,32.25,103.562,29.2156,104.228
16282280,30.875,101.188,31.5469,103.281
16282320,30.0625,95.9375,29.8438,99.4062
16282361,28.1875,90.1875,29.4531,92
16282401,25.1875,79.75,26.7812,85.875
16282441,24.1875,75.6875,22.9375,71.9219
16282482,22.4375,72.875,23.4375,72.6406
16282522,21.25,70.875,21.125,70.7656
16282562,18.125,68.6875,20.3594,69.375
16282602,13.1875,65.9375,15.7812,67.0469
16282643,9.75,65.5,10.7188,64.5625
16282684,7.125,65.4375,7.94531,65.2703
16282724,7.1875,66.5625,5.20427,65.3918
16282764,7.5,67.5625,7.23438,67.4062
16282804,7.75,68.75,7.75,68.3625
16282844,8.4375,69.75,7.9375,69.6406
16282884,10.3125,70.25,8.95312,70.5
16282924,13.6875,71.3125,11.2969,70.5125
16282968,13.6875,71.3125,16.3875,72.1625
16283008,16.5625,71.25,13.6875,71.3125
16283049,17.875,71.1875,18.7188,71.2031
16283089,19.9375,71.25,18.8594,71.1406
16283129,20.625,71.25,21.4844,71.2969
16283169,21.125,71.375,21.1406,71.25
16283209,21.6875,71.5625,21.5125,71.4719
16283250,21.875,71.8125,22.1094,71.7031
16283290,21.75,72.3125,21.9688,71.9375
16283330,21.75,72.8125,21.6562,72.6875
16283370,21.5,73.5,21.75,73.1875
16283410,21.5,73.5,21.3125,74.0156
16283450,21,74,21.5,73.5
16283492,20.125,75.5,20.625,74.375
16283534,19.5625,76.4375,19.4848,76.5976
16283574,19,77.5,19.1607,77.1071
16283615,18.375,78.6875,18.5359,78.3766
16283655,17.625,81,17.9062,79.5781
16283695,17.625,81,17.0625,82.7344
16283735,16.3125,83.875,17.625,81
16283775,16.125,85.1875,15.3281,86.0312
16283815,16,85.9375,15.9844,86.1719
16283855,15.8125,87.125,15.9062,86.5
16283896,16.125,87.6875,15.6719,88.0156
16283936,16.625,88.25,16.3594,88.1094
16283976,17.3125,88.75,17,88.6719
16284017,19.25,89.375,17.8281,89.125
16284058,19.25,89.375,20.7031,89.8438
16284098,22.625,90.25,19.25,89.375
16284138,22.6875,90.375,25.4094,90.9719
16284178,24.0625,90.625,22.7203,90.4406
16284218,26.25,91.375,25.0938,90.8125
16284258,27.1875,92,27.8906,91.9375
16284298,27.1875,92,27.8906,92.4688
16284338,29.4375,93.75,27.1875,92
16284379,29.6875,94.625,31.125,95.0625
16284419,29.8125,95.4375,29.8875,95.325
16284459,29.1875,96.25,29.9062,96.0469
16284499,28.375,97.3125,28.875,96.6562
16284539,27.3125,99.75,27.7656,98.1094
16284579,26.375,101.125,26.5156,101.578
16284619,24.75,102.25,25.6719,102.156
16284660,24.3125,102.562,23.5312,103.094
16284700,24.125,103.062,23.9844,102.797
16284741,23.75,103.438,23.9844,103.438
16284781,23.3125,103.75,23.4688,103.719
16284821,23.9375,104.125,22.9844,103.984
16284861,24.6875,104.062,24.4062,104.406
16284901,25.75,104.062,25.25,104.016
16284941,26.5625,103.938,26.5469,104.062
16284981,29.1875,102.875,27.1719,103.844
16285021,29.5,102.625,31.1562,102.078
16285061,29.875,101.625,29.7344,102.438
16285102,29.875,101.625,30.1562,100.875
16285142,30.3125,101.188,29.875,101.625
16285182,30.3125,99.625,30.6406,100.859
16285222,30.3125,98.625,30.3125,98.8438
16285262,30.3125,97.5,30.3125,97.875
16285302,29.9375,96.625,30.3125,96.6562
16285342,30.0625,95.5,29.6469,95.9469
16285382,30.0625,94.8125,30.1562,94.6562
16285423,30.0625,94.4375,30.0625,94.2969
16285463,30,94.0625,30.0625,94.1562
16285503,29.875,93.6875,29.9531,93.7812
16285543,29.8125,93.4375,29.7812,93.4062
16285583,29.6875,93.1875,29.7656,93.25
16285623,29.6875,93.0625,29.5938,93
16285663,29.8125,93.0625,29.6875,92.9688
16285703,29.8125,93.0625,29.9062,93.0625
16285745,29.75,93.1875,29.8125,93.0625
16285785,29.875,93.6875,29.7043,93.279
16285825,29.875,93.875,29.9688,94.0625
16285865,29.9375,94.125,29.875,94.0156
16285905,29.9375,94.125,29.9844,94.3125
16285946,29.9375,94.625,29.9375,94.125
16285986,29.8125,94.9375,29.9375,95
16286026,29.75,95.375,29.75,95.0938
16286066,29.375,96.4375,29.7031,95.7031
16286106,29.375,96.4375,29.0938,97.2344
16286146,29,97.6875,29.375,96.4375
16286186,29,98.375,28.7188,98.625
16286226,28.875,99.1875,29,98.8906
16286266,28.6875,100.875,28.7812,99.7969
16286307,28.125,101.125,28.5469,102.141
16286347,27.9375,101.375,27.7031,101.312
16286387,27.75,101.562,27.7969,101.562
16286427,27.75,101.562,27.6094,101.703
16286467,27.4375,102.5,27.75,101.562
16286509,27.125,102.562,27.2031,103.203
16286549,26.3125,103,26.8963,102.608
16286589,25.875,103.062,25.7031,103.328
16286629,25.5,103.5,25.5469,103.109
16286669,25.25,103.812,25.2188,103.828
16286709,25.25,103.812,25.0625,104.047
16286749,26,103.875,25.25,103.812
16286789,25.8125,103.562,26.375,103.906
16286829,25.75,103.125,25.6719,103.328
16286870,25.5,103.25,25.7031,102.797
16286910,25.5,103.25,25.3,103.35
16286950,25.875,102.75,25.5,103.25
16286991,25.875,102.5,26.1562,102.375
16287031,25.8125,102,25.875,102.312
16287071,25.625,101.938,25.7656,101.625
16287111,25.6875,101.75,25.4844,101.891
16287151,25.5,101.562,25.7344,101.609
16287192,25.5625,101.5,25.3594,101.422
16287233,26.25,101.125,25.6082,101.454
16287273,25.5625,100.688,26.7828,100.834
16287313,25.5625,100.688,25.0297,100.348
16287353,26.25,99.6875,25.5625,100.688
16287393,26.6875,99.25,26.7656,98.9375
16287433,27,98.875,27.0156,98.9219
16287473,27.3125,98.25,27.2344,98.5938
16287514,27.375,98.1875,27.4688,97.9375
16287554,27.375,98.25,27.4219,98.1406
16287594,27.375,98.0625,27.375,98.3016
16287634,27.1875,98.3125,27.375,97.9219
16287674,26.6875,98.9375,27.0469,98.5
16287714,27.1875,99.1875,26.3125,99.4062
16287754,27.1875,99.75,27.5625,99.375
16287794,27.1875,100.125,27.1875,100.172
16287835,27,100.938,27.1875,100.406
16287877,27,100.938,26.8594,101.547
16287917,26.625,101.312,27,100.938
16287957,26.4375,101.375,26.3438,101.594
16287998,26.625,101.438,26.2969,101.422
16288038,26.375,101.375,26.7656,101.484
16288078,27.375,101.25,26.1875,101.328
16288118,26.5,101.188,28.125,101.156
16288158,26.5,100.812,25.8438,101.141
16288198,26.5,100.062,26.5,100.531
16288238,26.9375,99.8125,26.5,99.5
16288278,26.9375,99.8125,27.2656,99.625
16288318,27,99.3125,26.9375,99.8125
16288359,26.875,99.25,27.0469,98.9375
16288399,27.125,99.25,26.7812,99.2031
16288439,27.4375,98.75,27.3125,99.25
16288479,27.6875,99.1875,27.6719,98.375
16288519,27.6875,98.875,27.875,99.5156
16288559,27.375,99.1875,27.6875,98.7031
16288599,27.0625,99.125,27.1406,99.4219
16288639,26.9375,99.1875,26.8281,99.0781
16288680,27.4375,99.25,26.8438,99.2344
16288720,27.1875,99.5,27.8125,99.2969
16288760,27.5,99.5625,27,99.6875
16288800,27.1875,99.25,27.7422,99.6109
16288840,27.3125,99.4375,26.9531,99.0156
16288880,27,99.3125,27.4062,99.5781
16288920,27,99.3125,26.7578,99.2156
16288960,27.4375,98.9375,27,99.3125
16289000,27.375,99.3125,27.7656,98.6562
16289041,27.3125,99.5625,27.3438,99.5
16289081,27,99.5625,27.2656,99.75
16289121,27.3125,99.5,26.7656,99.5625
16289161,27.0625,99.5,27.5469,99.4531
16289201,27.0625,99.5625,26.875,99.5
16289241,27.0625,99.5625,27.0625,99.6109
16289281,27.3125,99.5625,27.0625,99.5625
16289322,27.3125,99.5625,27.5063,99.5625
16289362,27.25,99.4375,27.3125,99.5625
16289402,27.3125,99.4375,27.2016,99.3406
16289442,27.25,99.5625,27.3594,99.4375
16289482,27.25,99.5625,27.2031,99.6562
16289522,27.0625,99.5625,27.25,99.5625
16289562,27,99.5625,26.9219,99.5625
16289602,27.0625,99.4375,26.9531,99.5625
16289643,27,99.5625,27.1094,99.3438
16289683,27,99.25,26.9531,99.6562
16289723,27.0625,99.3125,27,99.0156
16289763,27.0625,99.25,27.1094,99.3594
16289803,27,99.3125,27.0625,99.2031
16289843,27.0625,99.5,26.9531,99.3594
16289883,27.0625,99.5625,27.1094,99.6406
16289923,27.0625,99.5625,27.0625,99.6094
16289963,27.25,99.5625,27.0625,99.5625
16290004,27.0625,99.5625,27.3906,99.5625
16290044,27.0625,99.5625,26.9219,99.5625
16290084,27.0625,99.5,27.0625,99.5625
16290125,27.0625,99.5,27.0625,99.4531
16290165,27.25,99.5625,27.0625,99.5
16290205,27.25,99.5625,27.3906,99.6094
16290245,27.1875,99.5625,27.25,99.5625
16290285,27.1875,99.5625,27.1406,99.5625
16290325,27,99.5625,27.1875,99.5625
16290365,27,99.5625,26.8547,99.5625
16290405,27,99.5625,27,99.5625
16290446,27.25,99.3125,27,99.5625
16290486,27.1875,99.3125,27.4375,99.125
16290526,27.1875,99.3125,27.1406,99.3125
16290566,27.1875,99.3125,27.1875,99.3125
16290606,27.1875,99.3125,27.1875,99.3125
16290646,27.1875,99.3125,27.1875,99.3125
16290686,27.1875,99.3125,27.1875,99.3125
16290726,27.1875,99.3125,27.1875,99.3125
16290766,27.1875,99.3125,27.1875,99.3125
16290807,27,99.3125,27.1875,99.3125
16290847,27,99.25,26.8594,99.3125
16290887,27.25,99.25,27,99.2031
16290927,27.25,99.375,27.3813,99.25
16290967,27.3125,99.5625,27.25,99.4688
16291007,27.25,99.5625,27.3594,99.7031
16291047,27,99.5625,27.2031,99.5625
16291088,27.0625,99.4375,26.8125,99.5625
16291128,27.0625,99.4375,27.1094,99.3438
16291168,27.3125,99.25,27.0625,99.4375
16291208,27,99.25,27.5,99.1094
16291248,27.25,99.25,26.7656,99.25
16291288,27.3125,99.4375,27.4375,99.25
16291328,27.3125,99.1875,27.3609,99.5828
16291368,27.125,99.375,27.3125,99
16291408,27.125,99.375,26.9844,99.5156
16291449,27.125,99.375,27.125,99.375
16291489,27.3125,99.3125,27.125,99.375
16291529,27.125,99.5,27.4531,99.2656
16291569,27.0625,99.4375,26.9844,99.6406
16291609,27.0625,99.4375,27.0156,99.3906
16291649,27.0625,99.4375,27.0625,99.4375
16291689,27.0625,99.4375,27.0625,99.4375
16291729,27.125,99.4375,27.0625,99.4375
16291769,27.125,99.375,27.1719,99.4375
16291810,27.125,99.4375,27.125,99.3266
16291850,27.375,99.4375,27.125,99.4844
16291891,27.375,99.4375,27.5625,99.4375
16291931,27.125,99.4375,27.375,99.4375
16291971,27.375,99.4375,26.9375,99.4375
16292012,27.375,99.4375,27.5625,99.4375
16292052,27.375,99.4375,27.375,99.4375
16292092,27.125,99.4375,27.375,99.4375
16292132,27.125,99.4375,26.9375,99.4375
16292172,27.375,99.4375,27.125,99.4375
16292212,27.3125,99.4375,27.5625,99.4375
16292252,27.125,99.4375,27.2656,99.4375
16292292,27.125,99.4375,26.9844,99.4375
16292333,27.125,99.4375,27.125,99.4375
16292373,27.125,99.4375,27.125,99.4375
16292413,27.125,99.3125,27.125,99.4375
16292453,27.125,99.1875,27.125,99.2188
16292493,27.0625,99.1875,27.125,99.0938
16292533,27.3125,99.4375,27.0141,99.1875
16292574,27.3125,99.4375,27.5,99.625
16292614,27.3125,99.25,27.3125,99.4375
16292654,27.3125,99.25,27.3125,99.1094
16292694,27.3125,99.25,27.3125,99.25
16292734,27.3125,99.25,27.3125,99.25
16292775,27.3125,99.25,27.3125,99.25
16292815,27.125,99.25,27.3125,99.25
16292856,27.3125,99.25,26.9844,99.25
16292896,27.3125,99.3125,27.4531,99.25
16292936,27.125,99.3125,27.3125,99.3594
16292976,27.125,99.3125,26.9844,99.3125
16293016,27.125,99.25,27.125,99.3125
16293056,27.125,99.25,27.125,99.2031
16293097,27.125,99.25,27.125,99.25
16293137,27.3125,99.25,27.125,99.25
16293177,27.3125,99.25,27.4531,99.25
16293217,27.125,99.25,27.3125,99.25
16293258,27.125,99.25,26.9844,99.25
16293298,27.125,99.25,27.125,99.25
16293338,27.125,99.25,27.125,99.25
16293378,27.125,99.25,27.125,99.25
16293418,27.125,99.25,27.125,99.25
16293458,27.125,99.25,27.125,99.25
16293499,27.125,99.1875,27.125,99.25
16293539,27.125,99.3125,27.125,99.1406
16293579,27.125,99.3125,27.125,99.4062
16293619,27.3125,99.1875,27.125,99.3125
16293659,27.3125,99.1875,27.4531,99.0938
16293699,27.3125,99.1875,27.3125,99.1875
16293740,27.3125,99.1875,27.3125,99.1875
16293780,27.125,99.1875,27.3125,99.1875
16293820,27.125,99.1875,26.9797,99.1875
16293860,27.125,99.1875,27.125,99.1875
16293900,27.125,99.1875,27.125,99.1875
16293941,27.125,99.4375,27.125,99.1875
16293981,27.125,99.25,27.125,99.625
16294021,27.125,99.25,27.125,99.1094
16294061,27.125,99.25,27.125,99.25
16294101,27.125,99.25,27.125,99.25
16294141,27.125,99.1875,27.125,99.25
16294181,27.3125,99.1875,27.125,99.1406
16294221,27.125,99.25,27.4531,99.1875
16294262,27.3125,99.1875,26.9844,99.2969
16294302,27.3125,99.1875,27.4531,99.1406
16294342,27.125,99.125,27.3125,99.1875
16294382,27.1875,99.125,26.9844,99.0781
16294422,27.3125,99.4375,27.2344,99.125
16294462,27.3125,99.4375,27.4062,99.6719
16294502,27.125,99.4375,27.3125,99.4375
16294542,27.3125,99.3125,26.9844,99.4375
16294583,27.3125,99.375,27.4531,99.2188
16294623,27.125,99.4375,27.3125,99.4219
16294663,27.3125,99.4375,26.9844,99.4844
16294703,27.3125,99.3125,27.4531,99.4375
16294743,27.0625,99.3125,27.3125,99.2188
16294783,27.3125,99.3125,26.875,99.3125
16294823,27.125,99.3125,27.5,99.3125
16294863,27.125,99.3125,26.9844,99.3125
16294904,27.3125,99.3125,27.125,99.3125
16294944,27.3125,99.3125,27.4578,99.3125
16294984,27.3125,99.3125,27.3125,99.3125
16295024,27.3125,99.3125,27.3125,99.3125
16295064,27.3125,99.4375,27.3125,99.3125
16295104,27.3125,99.4375,27.3125,99.5312
16295144,27.3125,99.4375,27.3125,99.4375
16295184,27.3125,99.4375,27.3125,99.4375
16295224,27.3125,99.4375,27.3125,99.4375
16295265,27.3125,99.4375,27.3125,99.4375
16295305,27.3125,99.4375,27.3125,99.4375
16295345,27.3125,99.3125,27.3125,99.4375
16295385,27.3125,99.3125,27.3125,99.2188
16295425,27.125,99.3125,27.3125,99.3125
16295465,27.3125,99.3125,26.9797,99.3125
16295505,27.125,99.3125,27.4531,99.3125
16295545,27.125,99.3125,26.9844,99.3125
16295585,27.125,99.3125,27.125,99.3125
16295626,27.125,99.3125,27.125,99.3125
16295666,27.125,99.4375,27.125,99.3125
16295706,27.125,99.4375,27.125,99.5
16295746,27.3125,99.4375,27.125,99.4375
16295786,27.125,99.4375,27.4531,99.4375
16295826,27.125,99.4375,26.9844,99.4375
16295866,27.125,99.4375,27.125,99.4375
16295907,27.0625,99.4375,27.125,99.4375
16295947,27.125,99.4375,27.0156,99.4375
16295987,27.125,99.4375,27.1719,99.4375
16296027,27.125,99.4375,27.125,99.4375
16296067,27.3125,99.4375,27.125,99.4375
16296108,27.3125,99.4375,27.4531,99.4375
16296148,27.3125,99.4375,27.3125,99.4375
16296188,27.3125,99.4375,27.3125,99.4375
16296228,27.375,99.4375,27.3125,99.4375
16296268,27.125,99.4375,27.4219,99.4375
16296308,27.125,99.4375,26.9375,99.4375
16296348,27.125,99.4375,27.125,99.4375
16296388,27.125,99.4375,27.125,99.4375
16296429,27.3125,99.5,27.125,99.4375
16296469,27.375,99.5,27.4531,99.5469
16296509,27.375,99.4375,27.4219,99.5
16296549,27.375,99.4375,27.375,99.3906
16296589,27.375,99.4375,27.375,99.4375
16296629,27.125,99.4375,27.375,99.4375
16296669,27.375,99.4375,26.925,99.4375
16296710,27.375,99.1875,27.5625,99.4375
16296750,27.3125,99.1875,27.375,99
16296790,27.3125,99.4375,27.2656,99.1875
16296830,27.3125,99.4375,27.3125,99.625
16296870,27.3125,99.1875,27.3125,99.4375
16296910,27.3125,99.1875,27.3125,99
16296950,27.3125,99.1875,27.3125,99.1875
16296991,27.3125,99.1875,27.3125,99.1875
16297031,27.3125,99.4375,27.3125,99.1875
16297071,27.3125,99.4375,27.3125,99.625
16297111,27.3125,99.4375,27.3125,99.4375
16297153,27.3125,99.4375,27.3125,99.4375
16297196,27.3125,99.4375,27.3125,99.4375
16297236,27.3125,99.25,27.3125,99.4375
16297276,27.3125,99.25,27.3125,99.1094
16297316,27.125,99.25,27.3125,99.25
16297356,27.125,99.4375,26.975,99.25
16297396,27.3125,99.4375,27.125,99.5781
16297436,27.3125,99.5,27.4531,99.4375
16297477,27.125,99.5,27.3125,99.5469
16297517,27.375,99.4375,26.9844,99.5
16297557,27.375,99.4375,27.5,99.4062
16297597,27.375,99.4375,27.375,99.4375
16297637,27.5,99.375,27.375,99.4375
16297677,27.1875,98.5625,27.5938,99.3281
16297717,28,99.75,26.9531,97.9531
16297757,28.625,101.25,28.6094,100.641
16297797,29.625,102.062,29.125,102.45
16297837,31.9375,103.75,30.375,102.672
16297878,32.9375,103.562,33.6719,105.016
16297918,34.0625,103.688,33.6875,103.422
16297958,37.5,103.812,34.9062,103.781
16297998,37.5,103.812,40.0781,103.906
16298038,37.5,103.812,37.5,103.812
16298078,37.5,103.812,37.5,103.812
16298118,40.3125,103.938,37.5,103.812
16298158,40.3125,103.938,42.4219,104.031
16298199,40.3125,103.938,40.3125,103.938
16298239,40.3125,103.938,40.3125,103.938
16298280,40.3125,103.938,40.3125,103.938
16298320,40.3125,103.938,40.3125,103.938
16298360,40.3125,103.938,40.3125,103.938
16298401,40.3125,103.938,40.3125,103.938
16298441,42.25,103.938,40.3125,103.938
16298481,45.5625,104,43.2672,103.938
16298521,49.4375,104,48.0469,104.047
16298561,57.0625,103.875,52.3438,104
16298602,59.5,103.875,61.2562,103.806
16298642,76.9375,104.062,61.3891,103.875
16298682,76.9375,104.062,90.4516,104.208
16298722,80.125,104.188,76.9375,104.062
16298763,82.5625,104.125,82.5156,104.281
16298803,85.5,104.125,84.3906,104.078
16298843,89.9375,104.062,87.7031,104.125
16298883,92.0625,104.062,93.2656,104.016
16298923,94.75,104,93.6562,104.062
16298963,94.75,104,96.7656,103.953
16299003,94.75,104,94.75,104
16299043,94.75,104,94.75,104
16299084,103.688,102.062,94.75,104
16299124,104.5,102,110.391,100.609
16299164,104.5,102,105.109,101.953
16299204,104.5,102,104.5,102
16299244,104.5,102,104.5,102
16299284,100.312,104,104.5,102
16299325,92.6875,104.062,97.1719,105.5
16299365,92.6875,104.062,86.9688,104.109
16299405,92.6875,104.062,92.6875,104.062
16299445,92.6875,104.062,92.6875,104.062
16299487,84.3125,104.125,92.6875,104.062
16299527,76.75,104.062,78.1845,104.171
16299567,74.4375,104.062,71.0781,104.016
16299609,72.5625,103.938,72.7031,104.062
16299649,67.4375,103.75,71.1906,103.846
16299690,64.6875,103.75,63.5938,103.609
16299730,61.6875,103.875,62.625,103.75
16299770,61.6875,103.875,59.4375,103.969
16299810,61.6875,103.875,61.6875,103.875
16299850,61.6875,103.875,61.6875,103.875
16299890,61.6875,103.875,61.6875,103.875
16299930,58.4375,103.875,61.6875,103.875
16299971,53.625,103.812,56,103.875
16300011,52.125,103.938,49.5344,103.759
16300051,51.9375,104,51,104.031
16300091,52.875,103.938,51.7969,104.047
16300131,54.5625,103.938,53.5781,103.891
16300172,55.9375,103.938,55.4062,103.938
16300213,55.9375,103.938,57.0375,103.938
16300253,55.9375,103.938,55.9375,103.938
16300293,58.4375,103.875,55.9375,103.938
16300333,62.75,104,60.3125,103.828
16300373,64.875,104,65.9844,104.094
16300414,64.875,104,66.4688,104
16300454,64.875,104,64.875,104
16300497,64.875,104,64.875,104
16300537,71.3125,104.062,64.875,104
16300578,73.875,104.188,76.1406,104.109
16300618,73.875,104.188,75.7969,104.281
16300658,73.875,104.188,73.875,104.188
16300698,75.75,104.438,73.875,104.188
16300738,79.5,104.25,76.6875,104.562
16300778,80.625,104.125,82.3125,104.109
16300823,80.625,104.125,81.4969,104.028
16300863,80.625,104.125,80.625,104.125
16300903,82.9375,104.125,80.625,104.125
16300943,85.25,104.312,84.6719,104.125
16300984,88.125,104.188,87.0422,104.458
16301028,88.125,104.188,90.2812,104.094
16301068,88.125,104.188,88.125,104.188
16301108,90.375,104.062,88.125,104.188
16301148,90.125,104,92.0625,103.969
16301188,88.8125,104,89.9375,103.953
16301228,88.8125,104,87.8281,104
16301268,88.8125,104,88.8125,104
16301311,87.4375,104.062,88.8125,104
16301352,83.5625,104.062,86.4462,104.108
16301392,82.875,104.125,80.5594,104.062
16301432,82.875,104.125,82.3594,104.172
16301473,82.5625,104.125,82.875,104.125
16301513,81.3125,104.062,82.4062,104.125
16301554,80.875,104.062,80.375,104.016
16301594,80.375,104.062,80.5469,104.062
16301634,79.625,104.062,80,104.062
16301674,78.9375,104.062,79.0625,104.062
16301714,78,104.125,78.4047,104.062
16301755,78,104.125,77.2969,104.172
16301795,77.8125,104.062,78,104.125
16301835,78.1875,104.062,77.6719,104.016
16301875,78.6875,104.062,78.4781,104.062
16301915,79.0625,104.062,79.0625,104.062
16301955,79.5625,104.125,79.3438,104.062
16301995,79.75,104.125,79.95,104.173
16302036,79.875,104.125,79.8906,104.125
16302076,79.5,104.125,79.9688,104.125
16302116,79.6875,104.188,79.2188,104.125
16302156,79.1875,104.188,79.7812,104.219
16302196,79.1875,104.188,78.8125,104.188
16302236,78.8125,104.188,79.1875,104.188
16302276,78.375,104.188,78.5312,104.188
16302316,78,104.125,78.0469,104.188
16302356,78,104.125,77.7188,104.078
16302397,78.4375,104.25,78,104.125
16302437,78.6875,104.062,78.7656,104.344
16302479,78.875,104.062,78.875,103.922
16302519,78.8125,104.25,79.0089,104.062
16302559,78.75,104.125,78.7641,104.395
16302599,78.5,104.125,78.7031,104.031
16302639,78.25,104.125,78.3125,104.125
16302680,78.1875,104.062,78.0625,104.125
16302720,78.625,104.125,78.1406,104.016
16302760,78.6875,104.125,78.9531,104.172
16302800,78.625,104.125,78.7344,104.125
16302840,78.625,104.125,78.5938,104.125
16302880,78.375,104.125,78.625,104.125
16302922,78.4375,104.125,78.1875,104.125
16302962,78.5625,104.125,78.4848,104.125
16303002,78.5,104.125,78.6562,104.125
16303042,78.375,104.125,78.4531,104.125
16303082,78.375,104.125,78.2812,104.125
16303123,78.5625,104.125,78.375,104.125
16303163,78.5625,104.125,78.7031,104.125
